Date,Weekly,Monthly,Quarterly,NIFTYBEES.NS,SENSEXBEES.BO
2025-09-04,0.9161754377407041,0.9442873130752378,1.0258783401169413,1.0516962655809536,1.0441003598037097
2025-09-05,0.9149698554098393,0.9594837765133964,1.025868039619036,1.052750517560161,1.0416666637879974
2025-09-08,0.9284609863224863,0.9754161832094371,1.025868039619036,1.0542188866110918,1.0430815872650254
2025-09-09,0.9347011766788343,0.9990064303575859,1.025868039619036,1.056289816684253,1.0484017133562626
2025-09-10,0.9329512731139884,1.0040586650405927,1.025868039619036,1.0611845333938192,1.0527823109140966
2025-09-11,0.9326180321334383,1.00684333981421,1.025868039619036,1.06378253200416,1.0558838121216523
2025-09-12,0.9407261416347168,1.0288025414873267,1.0258783401169413,1.0674724713838095,1.0584646657060202
2025-09-15,0.9380774488265821,1.0283079729978526,1.0253851773567462,1.0660039874280307,1.0508693316096323
2025-09-16,0.9461355983945071,1.0311517182300054,1.0282208397125747,1.072668468604491,1.0603776450104845
2025-09-17,0.9425914924019259,1.0472866496730837,1.0443099102768796,1.076772525055864,1.0689011081103097
2025-09-18,0.9453051706025178,1.0420319420105535,1.0390701382533356,1.0794834751316609,1.071900773516833
2025-09-19,0.9434154378947748,1.0327589950738256,1.0298235481373255,1.0764712445447486,1.0682445642723117
2025-09-22,0.944398925049519,1.03497426764507,1.0295145031786523,1.071162295858611,1.0611133637657029
2025-09-23,0.946889232575239,1.040217367734677,1.032232329867499,1.0706352273214312,1.058973982887302
2025-09-24,0.9401216012017992,1.034443117250612,1.025057268953372,1.065100375704381,1.0559969783645902
2025-09-25,0.9345331310372845,1.0292788572650846,1.018680395624185,1.0589253891798471,1.0488771082998871
2025-09-26,0.9267092182936937,1.0343731336824882,1.00077432737342,1.0495123840423364,1.039719762245876
2025-09-29,0.9380755790612032,1.0290625693325184,0.9956267053953938,1.0487594125742443,1.039187715092722
2025-09-30,0.9303260234379597,1.033751352337987,1.000596829393751,1.0449188329390373,1.0342298177021712
2025-10-01,0.9437686748545328,1.030559221469741,0.9975070766997853,1.0561768652187966,1.0444172667367726
2025-10-03,0.9477103932713062,1.0550004492042016,1.0211644242063025,1.0586242235735799,1.0461717580306753
2025-10-06,1.011685034724084,1.082327702280513,1.0476152363115114,1.0658157732872198,1.053382202542565
